country_from,country_to,indicator,year,value,unit,source,subcategory_1,subcategory_2,subcategory_3
OMN,GRC,migrants,2015,4,personnes,UNDESA,,,
OMN,GRC,migrants,2020,2,personnes,UNDESA,,,
OMN,GRC,migrants,2024,2,personnes,UNDESA,,,
QAT,GRC,migrants,2000,12,personnes,UNDESA,,,
QAT,GRC,migrants,2005,570,personnes,UNDESA,,,
QAT,GRC,migrants,2010,1168,personnes,UNDESA,,,
QAT,GRC,migrants,2015,1100,personnes,UNDESA,,,
QAT,GRC,migrants,2020,1123,personnes,UNDESA,,,
QAT,GRC,migrants,2024,1193,personnes,UNDESA,,,
SAU,GRC,migrants,2000,456,personnes,UNDESA,,,
SAU,GRC,migrants,2005,446,personnes,UNDESA,,,
SAU,GRC,migrants,2010,451,personnes,UNDESA,,,
SAU,GRC,migrants,2015,424,personnes,UNDESA,,,
SAU,GRC,migrants,2020,432,personnes,UNDESA,,,
SAU,GRC,migrants,2024,459,personnes,UNDESA,,,
PSE,GRC,migrants,2000,392,personnes,UNDESA,,,
PSE,GRC,migrants,2005,708,personnes,UNDESA,,,
PSE,GRC,migrants,2010,1060,personnes,UNDESA,,,
PSE,GRC,migrants,2015,998,personnes,UNDESA,,,
PSE,GRC,migrants,2020,4286,personnes,UNDESA,,,
PSE,GRC,migrants,2024,4553,personnes,UNDESA,,,
SYR,GRC,migrants,2000,5996,personnes,UNDESA,,,
SYR,GRC,migrants,2005,6597,personnes,UNDESA,,,
SYR,GRC,migrants,2010,7459,personnes,UNDESA,,,
SYR,GRC,migrants,2015,9549,personnes,UNDESA,,,
SYR,GRC,migrants,2020,42861,personnes,UNDESA,,,
SYR,GRC,migrants,2024,45531,personnes,UNDESA,,,
TUR,GRC,migrants,2000,75879,personnes,UNDESA,,,
TUR,GRC,migrants,2005,55051,personnes,UNDESA,,,
TUR,GRC,migrants,2010,35395,personnes,UNDESA,,,
TUR,GRC,migrants,2015,33420,personnes,UNDESA,,,
TUR,GRC,migrants,2020,34081,personnes,UNDESA,,,
TUR,GRC,migrants,2024,36204,personnes,UNDESA,,,
ARE,GRC,migrants,2000,77,personnes,UNDESA,,,
ARE,GRC,migrants,2005,83,personnes,UNDESA,,,
ARE,GRC,migrants,2010,91,personnes,UNDESA,,,
ARE,GRC,migrants,2015,85,personnes,UNDESA,,,
ARE,GRC,migrants,2020,87,personnes,UNDESA,,,
ARE,GRC,migrants,2024,92,personnes,UNDESA,,,
YEM,GRC,migrants,2000,25,personnes,UNDESA,,,
YEM,GRC,migrants,2005,27,personnes,UNDESA,,,
YEM,GRC,migrants,2010,29,personnes,UNDESA,,,
YEM,GRC,migrants,2015,32,personnes,UNDESA,,,
YEM,GRC,migrants,2020,279,personnes,UNDESA,,,
YEM,GRC,migrants,2024,296,personnes,UNDESA,,,
BLR,GRC,migrants,2000,564,personnes,UNDESA,,,
BLR,GRC,migrants,2005,1027,personnes,UNDESA,,,
BLR,GRC,migrants,2010,1543,personnes,UNDESA,,,
BLR,GRC,migrants,2015,1453,personnes,UNDESA,,,
BLR,GRC,migrants,2020,1485,personnes,UNDESA,,,
BLR,GRC,migrants,2024,1578,personnes,UNDESA,,,
BGR,GRC,migrants,2000,38534,personnes,UNDESA,,,
BGR,GRC,migrants,2005,56513,personnes,UNDESA,,,
BGR,GRC,migrants,2010,77194,personnes,UNDESA,,,
BGR,GRC,migrants,2015,72744,personnes,UNDESA,,,
BGR,GRC,migrants,2020,74359,personnes,UNDESA,,,
BGR,GRC,migrants,2024,78992,personnes,UNDESA,,,
CZE,GRC,migrants,2000,3692,personnes,UNDESA,,,
CZE,GRC,migrants,2005,4110,personnes,UNDESA,,,
CZE,GRC,migrants,2010,4691,personnes,UNDESA,,,
CZE,GRC,migrants,2015,4420,personnes,UNDESA,,,
CZE,GRC,migrants,2020,4516,personnes,UNDESA,,,
CZE,GRC,migrants,2024,4797,personnes,UNDESA,,,
HUN,GRC,migrants,2000,1572,personnes,UNDESA,,,
HUN,GRC,migrants,2005,1669,personnes,UNDESA,,,
HUN,GRC,migrants,2010,1830,personnes,UNDESA,,,
HUN,GRC,migrants,2015,1724,personnes,UNDESA,,,
HUN,GRC,migrants,2020,1761,personnes,UNDESA,,,
HUN,GRC,migrants,2024,1871,personnes,UNDESA,,,
POL,GRC,migrants,2000,15330,personnes,UNDESA,,,
POL,GRC,migrants,2005,15669,personnes,UNDESA,,,
POL,GRC,migrants,2010,16587,personnes,UNDESA,,,
POL,GRC,migrants,2015,15630,personnes,UNDESA,,,
POL,GRC,migrants,2020,15975,personnes,UNDESA,,,
POL,GRC,migrants,2024,16970,personnes,UNDESA,,,
MDA,GRC,migrants,2000,6297,personnes,UNDESA,,,
MDA,GRC,migrants,2005,8283,personnes,UNDESA,,,
MDA,GRC,migrants,2010,10641,personnes,UNDESA,,,
MDA,GRC,migrants,2015,10027,personnes,UNDESA,,,
MDA,GRC,migrants,2020,10248,personnes,UNDESA,,,
MDA,GRC,migrants,2024,10886,personnes,UNDESA,,,
ROU,GRC,migrants,2000,26311,personnes,UNDESA,,,
ROU,GRC,migrants,2005,36759,personnes,UNDESA,,,
ROU,GRC,migrants,2010,48918,personnes,UNDESA,,,
ROU,GRC,migrants,2015,46098,personnes,UNDESA,,,
ROU,GRC,migrants,2020,47120,personnes,UNDESA,,,
ROU,GRC,migrants,2024,50056,personnes,UNDESA,,,
RUS,GRC,migrants,2000,72032,personnes,UNDESA,,,
RUS,GRC,migrants,2005,63706,personnes,UNDESA,,,
RUS,GRC,migrants,2010,57389,personnes,UNDESA,,,
RUS,GRC,migrants,2015,54081,personnes,UNDESA,,,
RUS,GRC,migrants,2020,55281,personnes,UNDESA,,,
RUS,GRC,migrants,2024,58726,personnes,UNDESA,,,
SVK,GRC,migrants,2000,407,personnes,UNDESA,,,
SVK,GRC,migrants,2005,645,personnes,UNDESA,,,
SVK,GRC,migrants,2010,914,personnes,UNDESA,,,
SVK,GRC,migrants,2015,860,personnes,UNDESA,,,
SVK,GRC,migrants,2020,876,personnes,UNDESA,,,
SVK,GRC,migrants,2024,931,personnes,UNDESA,,,
UKR,GRC,migrants,2000,16512,personnes,UNDESA,,,
UKR,GRC,migrants,2005,18198,personnes,UNDESA,,,
UKR,GRC,migrants,2010,20604,personnes,UNDESA,,,
UKR,GRC,migrants,2015,19416,personnes,UNDESA,,,
UKR,GRC,migrants,2020,19846,personnes,UNDESA,,,
UKR,GRC,migrants,2024,21082,personnes,UNDESA,,,
DNK,GRC,migrants,2000,813,personnes,UNDESA,,,
DNK,GRC,migrants,2005,867,personnes,UNDESA,,,
DNK,GRC,migrants,2010,955,personnes,UNDESA,,,
DNK,GRC,migrants,2015,899,personnes,UNDESA,,,
DNK,GRC,migrants,2020,917,personnes,UNDESA,,,
DNK,GRC,migrants,2024,974,personnes,UNDESA,,,
EST,GRC,migrants,2000,60,personnes,UNDESA,,,
EST,GRC,migrants,2005,96,personnes,UNDESA,,,
EST,GRC,migrants,2010,137,personnes,UNDESA,,,
EST,GRC,migrants,2015,128,personnes,UNDESA,,,
EST,GRC,migrants,2020,130,personnes,UNDESA,,,
EST,GRC,migrants,2024,138,personnes,UNDESA,,,
FRO,GRC,migrants,2000,2,personnes,UNDESA,,,
FRO,GRC,migrants,2005,2,personnes,UNDESA,,,
FRO,GRC,migrants,2010,1,personnes,UNDESA,,,
FIN,GRC,migrants,2000,841,personnes,UNDESA,,,
FIN,GRC,migrants,2005,815,personnes,UNDESA,,,
FIN,GRC,migrants,2010,816,personnes,UNDESA,,,
FIN,GRC,migrants,2015,768,personnes,UNDESA,,,
FIN,GRC,migrants,2020,784,personnes,UNDESA,,,
FIN,GRC,migrants,2024,833,personnes,UNDESA,,,
ISL,GRC,migrants,2000,32,personnes,UNDESA,,,
ISL,GRC,migrants,2005,44,personnes,UNDESA,,,
ISL,GRC,migrants,2010,57,personnes,UNDESA,,,
ISL,GRC,migrants,2015,53,personnes,UNDESA,,,
ISL,GRC,migrants,2020,53,personnes,UNDESA,,,
ISL,GRC,migrants,2024,56,personnes,UNDESA,,,
IRL,GRC,migrants,2000,494,personnes,UNDESA,,,
IRL,GRC,migrants,2005,549,personnes,UNDESA,,,
IRL,GRC,migrants,2010,625,personnes,UNDESA,,,
IRL,GRC,migrants,2015,588,personnes,UNDESA,,,
IRL,GRC,migrants,2020,600,personnes,UNDESA,,,
IRL,GRC,migrants,2024,637,personnes,UNDESA,,,
LVA,GRC,migrants,2000,56,personnes,UNDESA,,,
LVA,GRC,migrants,2005,208,personnes,UNDESA,,,
LVA,GRC,migrants,2010,373,personnes,UNDESA,,,
LVA,GRC,migrants,2015,351,personnes,UNDESA,,,
LVA,GRC,migrants,2020,357,personnes,UNDESA,,,
LVA,GRC,migrants,2024,379,personnes,UNDESA,,,
LTU,GRC,migrants,2000,167,personnes,UNDESA,,,
LTU,GRC,migrants,2005,362,personnes,UNDESA,,,
LTU,GRC,migrants,2010,577,personnes,UNDESA,,,
LTU,GRC,migrants,2015,543,personnes,UNDESA,,,
LTU,GRC,migrants,2020,554,personnes,UNDESA,,,
LTU,GRC,migrants,2024,589,personnes,UNDESA,,,
NOR,GRC,migrants,2000,455,personnes,UNDESA,,,
NOR,GRC,migrants,2005,492,personnes,UNDESA,,,
NOR,GRC,migrants,2010,547,personnes,UNDESA,,,
NOR,GRC,migrants,2015,515,personnes,UNDESA,,,
NOR,GRC,migrants,2020,525,personnes,UNDESA,,,
NOR,GRC,migrants,2024,558,personnes,UNDESA,,,
SWE,GRC,migrants,2000,5380,personnes,UNDESA,,,
SWE,GRC,migrants,2005,5459,personnes,UNDESA,,,
SWE,GRC,migrants,2010,5739,personnes,UNDESA,,,
SWE,GRC,migrants,2015,5408,personnes,UNDESA,,,
SWE,GRC,migrants,2020,5526,personnes,UNDESA,,,
SWE,GRC,migrants,2024,5870,personnes,UNDESA,,,
GBR,GRC,migrants,2000,13169,personnes,UNDESA,,,
GBR,GRC,migrants,2005,15618,personnes,UNDESA,,,
GBR,GRC,migrants,2010,18723,personnes,UNDESA,,,
GBR,GRC,migrants,2015,17643,personnes,UNDESA,,,
GBR,GRC,migrants,2020,18033,personnes,UNDESA,,,
GBR,GRC,migrants,2024,19156,personnes,UNDESA,,,
ALB,GRC,migrants,2000,400253,personnes,UNDESA,,,
ALB,GRC,migrants,2005,423598,personnes,UNDESA,,,
ALB,GRC,migrants,2010,463157,personnes,UNDESA,,,
ALB,GRC,migrants,2015,436566,personnes,UNDESA,,,
ALB,GRC,migrants,2020,446614,personnes,UNDESA,,,
ALB,GRC,migrants,2024,474441,personnes,UNDESA,,,
AND,GRC,migrants,2000,4,personnes,UNDESA,,,
AND,GRC,migrants,2005,4,personnes,UNDESA,,,
AND,GRC,migrants,2010,4,personnes,UNDESA,,,
AND,GRC,migrants,2015,3,personnes,UNDESA,,,
AND,GRC,migrants,2020,1,personnes,UNDESA,,,
AND,GRC,migrants,2024,1,personnes,UNDESA,,,
BIH,GRC,migrants,2000,363,personnes,UNDESA,,,
BIH,GRC,migrants,2005,407,personnes,UNDESA,,,
BIH,GRC,migrants,2010,467,personnes,UNDESA,,,
BIH,GRC,migrants,2015,439,personnes,UNDESA,,,
BIH,GRC,migrants,2020,446,personnes,UNDESA,,,
BIH,GRC,migrants,2024,474,personnes,UNDESA,,,
HRV,GRC,migrants,2000,355,personnes,UNDESA,,,
HRV,GRC,migrants,2005,397,personnes,UNDESA,,,
HRV,GRC,migrants,2010,454,personnes,UNDESA,,,
HRV,GRC,migrants,2015,427,personnes,UNDESA,,,
HRV,GRC,migrants,2020,435,personnes,UNDESA,,,
HRV,GRC,migrants,2024,462,personnes,UNDESA,,,
GIB,GRC,migrants,2000,12,personnes,UNDESA,,,
GIB,GRC,migrants,2005,9,personnes,UNDESA,,,
GIB,GRC,migrants,2010,5,personnes,UNDESA,,,
GIB,GRC,migrants,2015,4,personnes,UNDESA,,,
GIB,GRC,migrants,2020,2,personnes,UNDESA,,,
GIB,GRC,migrants,2024,2,personnes,UNDESA,,,
VAT,GRC,migrants,2000,8,personnes,UNDESA,,,
VAT,GRC,migrants,2005,4,personnes,UNDESA,,,
ITA,GRC,migrants,2000,5876,personnes,UNDESA,,,
ITA,GRC,migrants,2005,6159,personnes,UNDESA,,,
ITA,GRC,migrants,2010,6674,personnes,UNDESA,,,
ITA,GRC,migrants,2015,6289,personnes,UNDESA,,,
ITA,GRC,migrants,2020,6426,personnes,UNDESA,,,
ITA,GRC,migrants,2024,6826,personnes,UNDESA,,,
MLT,GRC,migrants,2000,99,personnes,UNDESA,,,
MLT,GRC,migrants,2005,96,personnes,UNDESA,,,
MLT,GRC,migrants,2010,95,personnes,UNDESA,,,
MLT,GRC,migrants,2015,89,personnes,UNDESA,,,
MLT,GRC,migrants,2020,89,personnes,UNDESA,,,
MLT,GRC,migrants,2024,95,personnes,UNDESA,,,
MKD,GRC,migrants,2000,928,personnes,UNDESA,,,
MKD,GRC,migrants,2005,1573,personnes,UNDESA,,,
MKD,GRC,migrants,2010,2297,personnes,UNDESA,,,
MKD,GRC,migrants,2015,2164,personnes,UNDESA,,,
MKD,GRC,migrants,2020,2210,personnes,UNDESA,,,
MKD,GRC,migrants,2024,2348,personnes,UNDESA,,,
PRT,GRC,migrants,2000,289,personnes,UNDESA,,,
PRT,GRC,migrants,2005,311,personnes,UNDESA,,,
PRT,GRC,migrants,2010,344,personnes,UNDESA,,,
PRT,GRC,migrants,2015,323,personnes,UNDESA,,,
PRT,GRC,migrants,2020,328,personnes,UNDESA,,,
PRT,GRC,migrants,2024,348,personnes,UNDESA,,,
SMR,GRC,migrants,2000,9,personnes,UNDESA,,,
SMR,GRC,migrants,2005,5,personnes,UNDESA,,,
SMR,GRC,migrants,2010,1,personnes,UNDESA,,,
SRB,GRC,migrants,2000,5057,personnes,UNDESA,,,
SRB,GRC,migrants,2005,4768,personnes,UNDESA,,,
SRB,GRC,migrants,2010,4641,personnes,UNDESA,,,
SRB,GRC,migrants,2015,4372,personnes,UNDESA,,,
SRB,GRC,migrants,2020,4467,personnes,UNDESA,,,
SRB,GRC,migrants,2024,4745,personnes,UNDESA,,,
SVN,GRC,migrants,2000,107,personnes,UNDESA,,,
SVN,GRC,migrants,2005,120,personnes,UNDESA,,,
SVN,GRC,migrants,2010,138,personnes,UNDESA,,,
SVN,GRC,migrants,2015,129,personnes,UNDESA,,,
SVN,GRC,migrants,2020,130,personnes,UNDESA,,,
SVN,GRC,migrants,2024,138,personnes,UNDESA,,,
ESP,GRC,migrants,2000,963,personnes,UNDESA,,,
ESP,GRC,migrants,2005,1085,personnes,UNDESA,,,
ESP,GRC,migrants,2010,1250,personnes,UNDESA,,,
ESP,GRC,migrants,2015,1177,personnes,UNDESA,,,
ESP,GRC,migrants,2020,1202,personnes,UNDESA,,,
ESP,GRC,migrants,2024,1277,personnes,UNDESA,,,
AUT,GRC,migrants,2000,2232,personnes,UNDESA,,,
AUT,GRC,migrants,2005,2267,personnes,UNDESA,,,
AUT,GRC,migrants,2010,2386,personnes,UNDESA,,,
AUT,GRC,migrants,2015,2247,personnes,UNDESA,,,
AUT,GRC,migrants,2020,2295,personnes,UNDESA,,,
AUT,GRC,migrants,2024,2438,personnes,UNDESA,,,
BEL,GRC,migrants,2000,4629,personnes,UNDESA,,,
BEL,GRC,migrants,2005,4933,personnes,UNDESA,,,
BEL,GRC,migrants,2010,5426,personnes,UNDESA,,,
BEL,GRC,migrants,2015,5112,personnes,UNDESA,,,
BEL,GRC,migrants,2020,5225,personnes,UNDESA,,,
BEL,GRC,migrants,2024,5551,personnes,UNDESA,,,
FRA,GRC,migrants,2000,6549,personnes,UNDESA,,,
FRA,GRC,migrants,2005,6696,personnes,UNDESA,,,
FRA,GRC,migrants,2010,7090,personnes,UNDESA,,,
FRA,GRC,migrants,2015,6680,personnes,UNDESA,,,
FRA,GRC,migrants,2020,6826,personnes,UNDESA,,,
FRA,GRC,migrants,2024,7251,personnes,UNDESA,,,
DEU,GRC,migrants,2000,100521,personnes,UNDESA,,,
DEU,GRC,migrants,2005,108685,personnes,UNDESA,,,
DEU,GRC,migrants,2010,121089,personnes,UNDESA,,,
DEU,GRC,migrants,2015,114110,personnes,UNDESA,,,
DEU,GRC,migrants,2020,116644,personnes,UNDESA,,,
DEU,GRC,migrants,2024,123912,personnes,UNDESA,,,
LIE,GRC,migrants,2000,6,personnes,UNDESA,,,
LIE,GRC,migrants,2005,8,personnes,UNDESA,,,
LIE,GRC,migrants,2010,10,personnes,UNDESA,,,
LIE,GRC,migrants,2015,9,personnes,UNDESA,,,
LIE,GRC,migrants,2020,7,personnes,UNDESA,,,
LIE,GRC,migrants,2024,7,personnes,UNDESA,,,
LUX,GRC,migrants,2000,98,personnes,UNDESA,,,
LUX,GRC,migrants,2005,120,personnes,UNDESA,,,
LUX,GRC,migrants,2010,147,personnes,UNDESA,,,
LUX,GRC,migrants,2015,137,personnes,UNDESA,,,
LUX,GRC,migrants,2020,139,personnes,UNDESA,,,
LUX,GRC,migrants,2024,148,personnes,UNDESA,,,
MCO,GRC,migrants,2000,22,personnes,UNDESA,,,
MCO,GRC,migrants,2005,34,personnes,UNDESA,,,
MCO,GRC,migrants,2010,47,personnes,UNDESA,,,
MCO,GRC,migrants,2015,44,personnes,UNDESA,,,
MCO,GRC,migrants,2020,43,personnes,UNDESA,,,
MCO,GRC,migrants,2024,46,personnes,UNDESA,,,
NLD,GRC,migrants,2000,3056,personnes,UNDESA,,,
NLD,GRC,migrants,2005,3442,personnes,UNDESA,,,
NLD,GRC,migrants,2010,3966,personnes,UNDESA,,,
NLD,GRC,migrants,2015,3737,personnes,UNDESA,,,
NLD,GRC,migrants,2020,3819,personnes,UNDESA,,,
NLD,GRC,migrants,2024,4057,personnes,UNDESA,,,
CHE,GRC,migrants,2000,3535,personnes,UNDESA,,,
CHE,GRC,migrants,2005,3657,personnes,UNDESA,,,
CHE,GRC,migrants,2010,3916,personnes,UNDESA,,,
CHE,GRC,migrants,2015,3689,personnes,UNDESA,,,
CHE,GRC,migrants,2020,3769,personnes,UNDESA,,,
CHE,GRC,migrants,2024,4004,personnes,UNDESA,,,
ATG,GRC,migrants,2000,14,personnes,UNDESA,,,
ATG,GRC,migrants,2005,22,personnes,UNDESA,,,
ATG,GRC,migrants,2010,31,personnes,UNDESA,,,
ATG,GRC,migrants,2015,29,personnes,UNDESA,,,
ATG,GRC,migrants,2020,29,personnes,UNDESA,,,
ATG,GRC,migrants,2024,31,personnes,UNDESA,,,
ABW,GRC,migrants,2000,92,personnes,UNDESA,,,
ABW,GRC,migrants,2005,47,personnes,UNDESA,,,
ABW,GRC,migrants,2010,1,personnes,UNDESA,,,
VGB,GRC,migrants,2000,8,personnes,UNDESA,,,
VGB,GRC,migrants,2005,5,personnes,UNDESA,,,
VGB,GRC,migrants,2010,1,personnes,UNDESA,,,
CYM,GRC,migrants,2000,10,personnes,UNDESA,,,
CYM,GRC,migrants,2005,5,personnes,UNDESA,,,
CUB,GRC,migrants,2000,208,personnes,UNDESA,,,
CUB,GRC,migrants,2005,284,personnes,UNDESA,,,
CUB,GRC,migrants,2010,373,personnes,UNDESA,,,
CUB,GRC,migrants,2015,351,personnes,UNDESA,,,
CUB,GRC,migrants,2020,357,personnes,UNDESA,,,
CUB,GRC,migrants,2024,379,personnes,UNDESA,,,
DMA,GRC,migrants,2000,398,personnes,UNDESA,,,
DMA,GRC,migrants,2005,209,personnes,UNDESA,,,
DMA,GRC,migrants,2010,19,personnes,UNDESA,,,
DMA,GRC,migrants,2015,17,personnes,UNDESA,,,
DMA,GRC,migrants,2020,16,personnes,UNDESA,,,
DMA,GRC,migrants,2024,17,personnes,UNDESA,,,
DOM,GRC,migrants,2000,169,personnes,UNDESA,,,
DOM,GRC,migrants,2005,374,personnes,UNDESA,,,
DOM,GRC,migrants,2010,599,personnes,UNDESA,,,
DOM,GRC,migrants,2015,564,personnes,UNDESA,,,
DOM,GRC,migrants,2020,575,personnes,UNDESA,,,
DOM,GRC,migrants,2024,611,personnes,UNDESA,,,
GRD,GRC,migrants,2000,6,personnes,UNDESA,,,
GRD,GRC,migrants,2005,4,personnes,UNDESA,,,
GRD,GRC,migrants,2010,2,personnes,UNDESA,,,
GRD,GRC,migrants,2015,1,personnes,UNDESA,,,
HTI,GRC,migrants,2000,32,personnes,UNDESA,,,
HTI,GRC,migrants,2005,36,personnes,UNDESA,,,
HTI,GRC,migrants,2010,40,personnes,UNDESA,,,
HTI,GRC,migrants,2015,37,personnes,UNDESA,,,
HTI,GRC,migrants,2020,37,personnes,UNDESA,,,
HTI,GRC,migrants,2024,39,personnes,UNDESA,,,
JAM,GRC,migrants,2000,65,personnes,UNDESA,,,
JAM,GRC,migrants,2005,39,personnes,UNDESA,,,
JAM,GRC,migrants,2010,12,personnes,UNDESA,,,
JAM,GRC,migrants,2015,11,personnes,UNDESA,,,
JAM,GRC,migrants,2020,10,personnes,UNDESA,,,
JAM,GRC,migrants,2024,11,personnes,UNDESA,,,
MSR,GRC,migrants,2000,2,personnes,UNDESA,,,
MSR,GRC,migrants,2005,41,personnes,UNDESA,,,
MSR,GRC,migrants,2010,83,personnes,UNDESA,,,
MSR,GRC,migrants,2015,77,personnes,UNDESA,,,
MSR,GRC,migrants,2020,78,personnes,UNDESA,,,
MSR,GRC,migrants,2024,83,personnes,UNDESA,,,
PRI,GRC,migrants,2000,20,personnes,UNDESA,,,
PRI,GRC,migrants,2005,10,personnes,UNDESA,,,
TTO,GRC,migrants,2000,10,personnes,UNDESA,,,
TTO,GRC,migrants,2005,14,personnes,UNDESA,,,
TTO,GRC,migrants,2010,18,personnes,UNDESA,,,
TTO,GRC,migrants,2015,16,personnes,UNDESA,,,
TTO,GRC,migrants,2020,15,personnes,UNDESA,,,
TTO,GRC,migrants,2024,16,personnes,UNDESA,,,
BLZ,GRC,migrants,2000,2,personnes,UNDESA,,,
BLZ,GRC,migrants,2005,4,personnes,UNDESA,,,
BLZ,GRC,migrants,2010,5,personnes,UNDESA,,,
BLZ,GRC,migrants,2015,4,personnes,UNDESA,,,
BLZ,GRC,migrants,2020,2,personnes,UNDESA,,,
BLZ,GRC,migrants,2024,2,personnes,UNDESA,,,
CRI,GRC,migrants,2000,27,personnes,UNDESA,,,
CRI,GRC,migrants,2005,33,personnes,UNDESA,,,
CRI,GRC,migrants,2010,40,personnes,UNDESA,,,
CRI,GRC,migrants,2015,37,personnes,UNDESA,,,
CRI,GRC,migrants,2020,37,personnes,UNDESA,,,
CRI,GRC,migrants,2024,39,personnes,UNDESA,,,
SLV,GRC,migrants,2000,34,personnes,UNDESA,,,
SLV,GRC,migrants,2005,43,personnes,UNDESA,,,
SLV,GRC,migrants,2010,53,personnes,UNDESA,,,
SLV,GRC,migrants,2015,49,personnes,UNDESA,,,
SLV,GRC,migrants,2020,49,personnes,UNDESA,,,
SLV,GRC,migrants,2024,52,personnes,UNDESA,,,
GTM,GRC,migrants,2000,33,personnes,UNDESA,,,
GTM,GRC,migrants,2005,32,personnes,UNDESA,,,
GTM,GRC,migrants,2010,32,personnes,UNDESA,,,
GTM,GRC,migrants,2015,30,personnes,UNDESA,,,
GTM,GRC,migrants,2020,30,personnes,UNDESA,,,
GTM,GRC,migrants,2024,32,personnes,UNDESA,,,
HND,GRC,migrants,2000,33,personnes,UNDESA,,,
HND,GRC,migrants,2005,42,personnes,UNDESA,,,
HND,GRC,migrants,2010,53,personnes,UNDESA,,,
HND,GRC,migrants,2015,49,personnes,UNDESA,,,
HND,GRC,migrants,2020,49,personnes,UNDESA,,,
HND,GRC,migrants,2024,52,personnes,UNDESA,,,
MEX,GRC,migrants,2000,360,personnes,UNDESA,,,
MEX,GRC,migrants,2005,383,personnes,UNDESA,,,
MEX,GRC,migrants,2010,420,personnes,UNDESA,,,
MEX,GRC,migrants,2015,395,personnes,UNDESA,,,
MEX,GRC,migrants,2020,402,personnes,UNDESA,,,
MEX,GRC,migrants,2024,427,personnes,UNDESA,,,
NIC,GRC,migrants,2000,30,personnes,UNDESA,,,
NIC,GRC,migrants,2005,97,personnes,UNDESA,,,
NIC,GRC,migrants,2010,170,personnes,UNDESA,,,
NIC,GRC,migrants,2015,159,personnes,UNDESA,,,
NIC,GRC,migrants,2020,161,personnes,UNDESA,,,
NIC,GRC,migrants,2024,171,personnes,UNDESA,,,
PAN,GRC,migrants,2000,137,personnes,UNDESA,,,
PAN,GRC,migrants,2005,149,personnes,UNDESA,,,
PAN,GRC,migrants,2010,166,personnes,UNDESA,,,
PAN,GRC,migrants,2015,155,personnes,UNDESA,,,
PAN,GRC,migrants,2020,158,personnes,UNDESA,,,
PAN,GRC,migrants,2024,168,personnes,UNDESA,,,
ARG,GRC,migrants,2000,626,personnes,UNDESA,,,
ARG,GRC,migrants,2005,641,personnes,UNDESA,,,
ARG,GRC,migrants,2010,679,personnes,UNDESA,,,
ARG,GRC,migrants,2015,639,personnes,UNDESA,,,
ARG,GRC,migrants,2020,652,personnes,UNDESA,,,
ARG,GRC,migrants,2024,693,personnes,UNDESA,,,
BOL,GRC,migrants,2000,18,personnes,UNDESA,,,
BOL,GRC,migrants,2005,21,personnes,UNDESA,,,
BOL,GRC,migrants,2010,24,personnes,UNDESA,,,
BOL,GRC,migrants,2015,22,personnes,UNDESA,,,
BOL,GRC,migrants,2020,21,personnes,UNDESA,,,
BOL,GRC,migrants,2024,22,personnes,UNDESA,,,
BRA,GRC,migrants,2000,2094,personnes,UNDESA,,,
BRA,GRC,migrants,2005,2180,personnes,UNDESA,,,
BRA,GRC,migrants,2010,2347,personnes,UNDESA,,,
BRA,GRC,migrants,2015,2211,personnes,UNDESA,,,
BRA,GRC,migrants,2020,2258,personnes,UNDESA,,,
BRA,GRC,migrants,2024,2399,personnes,UNDESA,,,
CHL,GRC,migrants,2000,391,personnes,UNDESA,,,
CHL,GRC,migrants,2005,383,personnes,UNDESA,,,
CHL,GRC,migrants,2010,389,personnes,UNDESA,,,
CHL,GRC,migrants,2015,366,personnes,UNDESA,,,
CHL,GRC,migrants,2020,372,personnes,UNDESA,,,
CHL,GRC,migrants,2024,395,personnes,UNDESA,,,
COL,GRC,migrants,2000,385,personnes,UNDESA,,,
COL,GRC,migrants,2005,397,personnes,UNDESA,,,
COL,GRC,migrants,2010,423,personnes,UNDESA,,,
COL,GRC,migrants,2015,397,personnes,UNDESA,,,
COL,GRC,migrants,2020,404,personnes,UNDESA,,,
COL,GRC,migrants,2024,429,personnes,UNDESA,,,
ECU,GRC,migrants,2000,46,personnes,UNDESA,,,
ECU,GRC,migrants,2005,66,personnes,UNDESA,,,
ECU,GRC,migrants,2010,89,personnes,UNDESA,,,
ECU,GRC,migrants,2015,83,personnes,UNDESA,,,
ECU,GRC,migrants,2020,85,personnes,UNDESA,,,
ECU,GRC,migrants,2024,90,personnes,UNDESA,,,
GUF,GRC,migrants,2000,4,personnes,UNDESA,,,
GUF,GRC,migrants,2005,2,personnes,UNDESA,,,
GUY,GRC,migrants,2000,12,personnes,UNDESA,,,
GUY,GRC,migrants,2005,12,personnes,UNDESA,,,
GUY,GRC,migrants,2010,11,personnes,UNDESA,,,
GUY,GRC,migrants,2015,10,personnes,UNDESA,,,
GUY,GRC,migrants,2020,8,personnes,UNDESA,,,
GUY,GRC,migrants,2024,8,personnes,UNDESA,,,
PRY,GRC,migrants,2000,56,personnes,UNDESA,,,
PRY,GRC,migrants,2005,69,personnes,UNDESA,,,
PRY,GRC,migrants,2010,84,personnes,UNDESA,,,
PRY,GRC,migrants,2015,78,personnes,UNDESA,,,
PRY,GRC,migrants,2020,79,personnes,UNDESA,,,
PRY,GRC,migrants,2024,84,personnes,UNDESA,,,
PER,GRC,migrants,2000,168,personnes,UNDESA,,,
PER,GRC,migrants,2005,233,personnes,UNDESA,,,
